,experiment,policy,Gain,Final Value,Initial Value,num_stocks,pct_variance,initial_budget,trading_fee,average_error,status,runtime,leftover_cash
151,42_117443_117425_2,DayTrading,-0.11083708692743316,104425.95999998147,117443.0,42,0.000289923340954989,117443,2,9.626151729182215,Infeasible,428.06349778175354,0.05999998145655461
152,42_117443_117425_2,Directional,0.03992430370477582,122131.82999999999,117443.0,42,0.000289923340954989,117443,2,9.626151729182215,Infeasible,213.14673924446106,5677.384999999986
153,42_188788_188208_5,Naive,0.011955685642712374,191045.08998111638,188788.0,42,0.00014906215620294125,188788,5,9.884110321124597,Complete,4.863487005233765,0.11998111637012698
154,42_188788_188208_5,DayTrading,0.009085323214301966,190503.19999898164,188788.0,42,0.00014906215620294125,188788,5,9.884110321124597,Complete,352.10589241981506,1.0999589567134436
155,42_188788_188208_5,Directional,0.016043604466385558,191816.84,188788.0,42,0.00014906215620294125,188788,5,9.884110321124597,Infeasible,256.7540023326874,24278.139999999992
156,42_278910_275368_7,Naive,0.01896393101105473,284199.2299982933,278910.0,42,0.0001224562623327988,278910,7,8.544022779914178,Complete,4.858412742614746,1.1099982933051251
157,42_278910_275368_7,DayTrading,-0.007667168621134063,276771.5499998795,278910.0,42,0.0001224562623327988,278910,7,8.544022779914178,Infeasible,532.2195134162903,20.339991713973617
158,42_278910_275368_7,Directional,0.010416693557061025,281815.3199999999,278910.0,42,0.0001224562623327988,278910,7,8.544022779914178,Infeasible,929.9993627071381,13086.619999999948
159,42_77249_77201_6,Naive,0.07350943003704308,82927.52996093154,77249.0,42,0.00023638360164585166,77249,6,8.837608550339294,Complete,4.902762174606323,0.3299609315380252
160,42_77249_77201_6,DayTrading,0.23502453105832372,95404.40999972445,77249.0,42,0.00023638360164585166,77249,6,8.837608550339294,Complete,889.3600554466248,0.7899997244625476
161,42_77249_77201_6,Directional,0.0845850431720799,83783.11,77249.0,42,0.00023638360164585166,77249,6,8.837608550339294,Infeasible,574.2316164970398,5602.384999999999
162,43_180688_180382_7,Naive,0.041368325332562926,188162.75996769013,180688.0,43,0.0005568538014147123,180688,7,9.787603405367205,Complete,4.936119794845581,0.46996769013298945
163,43_180688_180382_7,DayTrading,0.11444738997544929,201367.26999988398,180688.0,43,0.0005568538014147123,180688,7,9.787603405367205,Complete,351.94672656059265,1.2099998840109158
164,43_180688_180382_7,Directional,0.041967590542813855,188271.03999999995,180688.0,43,0.0005568538014147123,180688,7,9.787603405367205,Infeasible,86.11459064483643,9110.309999999974
165,43_221308_217302_4,Naive,-0.018114573402967092,217299.09998933616,221308.0,43,0.00029258085483722886,221308,4,8.294412349497044,Complete,4.968633413314819,1.4999893361409704
166,43_221308_217302_4,DayTrading,0.011747609666166593,223907.84,221308.0,43,0.00029258085483722886,221308,4,8.294412349497044,Complete,382.88086581230164,1.099999999974898
167,43_221308_217302_4,Directional,-0.006242657292099514,219926.45000000004,221308.0,43,0.00029258085483722886,221308,4,8.294412349497044,Infeasible,640.9033188819885,33051.50000000002
168,43_244175_238336_6,Naive,0.10895529844280732,270779.1599972725,244175.0,43,0.0004684046251789487,244175,6,9.503809111460646,Complete,5.012845754623413,0.6199972724434701
169,43_244175_238336_6,DayTrading,0.0765015255439415,262854.7599996919,244175.0,43,0.0004684046251789487,244175,6,9.503809111460646,Complete,251.59686946868896,0.5199631971893517
170,43_244175_238336_6,Directional,0.10164871506091971,268995.07500000007,244175.0,43,0.0004684046251789487,244175,6,9.503809111460646,Infeasible,13.138220310211182,45320.475000000006
171,43_304456_300246_2,Naive,-0.008591487780624412,301840.2699962622,304456.0,43,0.00027310499505070067,304456,2,9.89106616140862,Complete,5.0007195472717285,5.969996262170753
172,43_304456_300246_2,DayTrading,-0.002731889008750646,303624.2599999518,304456.0,43,0.00027310499505070067,304456,2,9.89106616140862,Complete,242.3155436515808,1.1699999516418504
173,43_304456_300246_2,Directional,-0.006007896050660897,302626.86,304456.0,43,0.00027310499505070067,304456,2,9.89106616140862,Infeasible,43.46954894065857,3.939999999986327
174,43_46010_45729_5,Naive,-0.02363855768340048,44922.389960986744,46010.0,43,0.0003424571010184873,46010,5,8.985698144604227,Complete,4.998920917510986,0.6899609867431309
175,43_46010_45729_5,DayTrading,-0.11071723538361254,40915.89999999999,46010.0,43,0.0003424571010184873,46010,5,8.985698144604227,Infeasible,893.1319043636322,0.5199999999895226
176,43_46010_45729_5,Directional,-0.022471853944794458,44976.07000000001,46010.0,43,0.0003424571010184873,46010,5,8.985698144604227,Infeasible,2101.8575444221497,2663.8000000000025
177,44_106376_105744_5,Naive,-0.0016145561441922788,106204.2499756054,106376.0,44,0.0002725148155122768,106376,5,9.846632153682782,Complete,5.068972826004028,0.019975605394847662
178,44_106376_105744_5,DayTrading,0.059241934270888294,112677.92000000001,106376.0,44,0.0002725148155122768,106376,5,9.846632153682782,Complete,890.5769760608673,0.9299999999809643
179,44_106376_105744_5,Directional,-0.0034033992629917287,106013.95999999999,106376.0,44,0.0002725148155122768,106376,5,9.846632153682782,Infeasible,1450.7943296432495,2.4699999999951388
180,44_164784_164457_3,Naive,-0.007916120604524087,163479.5499823041,164784.0,44,0.00026939035865878273,164784,3,7.397231324272193,Complete,5.133664846420288,0.9899823041052969
181,44_164784_164457_3,DayTrading,0.07822318914307214,177673.929999752,164784.0,44,0.00026939035865878273,164784,3,7.397231324272193,Complete,346.86468982696533,0.07999134312683465
182,44_164784_164457_3,Directional,-0.0018433221672006991,164480.25,164784.0,44,0.00026939035865878273,164784,3,7.397231324272193,Infeasible,1685.880244255066,1790.559999999985
183,44_218501_218349_8,Naive,0.009926874342997707,220670.03197081934,218501.0,44,0.00021734095836221302,218501,8,7.992351431511832,Complete,5.146916389465332,1.2569708193305758
184,44_218501_218349_8,DayTrading,-0.061095029400806,205151.6749808945,218501.0,44,0.00021734095836221302,218501,8,7.992351431511832,Infeasible,462.7204201221466,12.959980894485014
185,44_218501_218349_8,Directional,0.008921359627644596,220450.32599999997,218501.0,44,0.00021734095836221302,218501,8,7.992351431511832,Infeasible,737.4125308990479,8484.445999999985
186,44_242373_242062_8,Naive,0.06277363807636607,257587.63498148308,242373.0,44,0.0004479163313429672,242373,8,9.068882511793781,Complete,5.177022695541382,2.8999814830717696
187,44_242373_242062_8,DayTrading,0.013116250567094812,245552.02499869847,242373.0,44,0.0004479163313429672,242373,8,9.068882511793781,Infeasible,254.7020251750946,15.4799986984755
188,44_242373_242062_8,Directional,0.06972001831887215,259271.25,242373.0,44,0.0004479163313429672,242373,8,9.068882511793781,Infeasible,492.8374111652374,604.3699999999936
189,44_324940_323337_7,Naive,0.04308689907336347,338940.6569848987,324940.0,44,0.00015185128924369708,324940,7,8.565145533941056,Complete,5.202981233596802,1.0869848986978923
190,44_324940_323337_7,DayTrading,0.007071582445899287,327237.8399999705,324940.0,44,0.00015185128924369708,324940,7,8.565145533941056,Infeasible,247.534437417984,2.5999991654484993
191,44_324940_323337_7,Directional,0.04056938819474337,338122.6169999999,324940.0,44,0.00015185128924369708,324940,7,8.565145533941056,Infeasible,222.97454977035522,23945.766999999956
192,44_342974_340542_6,Naive,0.023918985089621,351177.5899921277,342974.0,44,0.00021335715049986112,342974,6,7.799323525098516,Complete,5.2840588092803955,0.2799921276900932
193,44_342974_340542_6,DayTrading,-0.04124391353280465,328828.40999999986,342974.0,44,0.00021335715049986112,342974,6,7.799323525098516,Infeasible,374.4399461746216,15.209999999846332
194,44_342974_340542_6,Directional,0.02544822639617002,351702.08,342974.0,44,0.00021335715049986112,342974,6,7.799323525098516,Infeasible,51.28405141830444,18.149999999984743
195,44_88746_86799_2,Naive,-0.02719029603981977,86332.96998765015,88746.0,44,0.000259964708299036,88746,2,8.911780874279021,Complete,5.225834846496582,3.4899876501435756
196,44_88746_86799_2,DayTrading,-0.056760417371467926,83708.73999995171,88746.0,44,0.000259964708299036,88746,2,8.911780874279021,Complete,1211.7616696357727,0.19999995169132312
197,44_88746_86799_2,Directional,-0.04008327135870924,85188.76999999999,88746.0,44,0.000259964708299036,88746,2,8.911780874279021,Infeasible,32.98367238044739,13118.099999999995
198,45_248274_247336_2,Naive,0.061551108855538786,263555.54000000004,248274.0,45,0.0002876626841818522,248274,2,8.684641631727205,Complete,5.3118577003479,0.6700000000291766
199,45_248274_247336_2,DayTrading,0.2666275969283904,314470.6999997992,248274.0,45,0.0002876626841818522,248274,2,8.684641631727205,Complete,321.32370686531067,0.11999979929278926
200,45_248274_247336_2,Directional,0.06164330538034588,263578.43,248274.0,45,0.0002876626841818522,248274,2,8.684641631727205,Infeasible,215.8786928653717,246.6400000000309
201,45_250301_249135_4,Naive,-0.028402403554318615,243191.8499879505,250301.0,45,0.0004097129977586878,250301,4,8.13071556089685,Complete,5.305522918701172,1.0899879504900127
202,45_250301_249135_4,DayTrading,-0.0326465735257416,242129.52999993335,250301.0,45,0.0004097129977586878,250301,4,8.13071556089685,Complete,328.5325577259064,0.12999993336201854
203,45_250301_249135_4,Directional,-0.035474848282667726,241421.61,250301.0,45,0.0004097129977586878,250301,4,8.13071556089685,Infeasible,1321.8446702957153,16.859999999976594
204,45_279040_277389_8,Naive,0.04323384091048073,291103.97096766054,279040.0,45,0.00026237970159882106,279040,8,8.610397408219258,Complete,5.327223062515259,0.9399676605567038
205,45_279040_277389_8,DayTrading,0.08320269495412824,302256.87999999995,279040.0,45,0.00026237970159882106,279040,8,8.610397408219258,Complete,225.27884936332703,0.21899999998004205
206,45_279040_277389_8,Directional,0.03805796659977067,289659.695,279040.0,45,0.00026237970159882106,279040,8,8.610397408219258,Infeasible,276.06257724761963,20287.109999999997
207,45_31905_31599_8,Naive,0.013524836600469391,32336.509911737976,31905.0,45,0.0003610528938582453,31905,8,9.090223340273962,Complete,5.38855504989624,10.159911737973118
208,45_31905_31599_8,DayTrading,0.034549756891752596,33007.30999363137,31905.0,45,0.0003610528938582453,31905,8,9.090223340273962,Complete,379.65743231773376,0.02999399014580445
209,45_31905_31599_8,Directional,0.023270020372982415,32647.430000000004,31905.0,45,0.0003610528938582453,31905,8,9.090223340273962,Infeasible,1590.3182442188263,2201.390000000004
210,45_55408_54431_6,Naive,0.03173269054666683,57166.244917809716,55408.0,45,0.000141578879815407,55408,6,9.300267666530582,Complete,5.419148683547974,0.5149178097102549
211,45_55408_54431_6,DayTrading,-0.013670047656101955,54650.5699994707,55408.0,45,0.000141578879815407,55408,6,9.300267666530582,Infeasible,643.0341837406158,6.739977732383419
